Sign,AngleX,AngleY,AngleZ,Finger1,Finger2,Finger3,Finger4,Finger5
B,309.47,35.99,300.88,16
B,309.47,40.60,305.22,16
B,310.03,41.38,306.50,16
B,308.80,40.08,304.08,16
B,308.31,42.35,305.75,16
B,308.31,42.35,305.75,16
B,309.35,40.08,304.61,16
B,309.35,40.08,304.61,16
B,309.35,41.28,305.75,16
B,310.89,41.38,307.34,16
B,309.47,38.16,302.91,16
B,309.35,40.08,304.61,15
B,309.47,40.60,305.22,16
B,309.47,39.40,304.08,16
B,310.03,38.16,303.42,15
B,309.35,42.06,306.50,15
B,308.80,38.83,302.91,16
B,307.99,38.83,302.15,16
B,310.03,38.16,303.42,15
B,312.48,43.31,310.80,16
B,313.48,41.71,310.21,16
B,311.42,38.66,305.22,16
B,310.46,40.38,305.96,16
B,308.66,40.60,304.44,16
B,310.46,39.61,305.22,16
B,312.05,36.87,304.08,16
B,311.42,35.42,302.11,16
B,312.48,41.51,309.03,16
B,310.03,41.38,306.50,16
B,308.31,42.35,305.75,17
B,308.31,42.35,305.75,16
B,307.60,43.08,305.75,16
B,311.22,43.40,309.64,16
B,311.02,42.24,308.31,16
B,311.42,40.55,307.05,16
B,307.92,54.04,317.04,16
B,308.05,58.61,322.06,16
B,305.43,58.59,319.36,16
B,306.59,55.56,317.27,16
B,309.03,52.40,316.47,16
B,307.21,48.29,310.43,16
B,307.16,54.78,317.04,16
B,297.73,64.72,318.07,16
B,301.31,59.46,315.87,16
B,303.42,60.47,319.36,16
B,306.50,55.58,317.20,16
B,311.89,47.52,314.40,16
B,311.99,50.71,317.73,16
B,310.21,50.65,315.87,16
B,311.89,43.99,310.89,16
B,311.48,51.34,317.86,16
B,309.75,53.82,318.66,16
B,307.34,54.04,316.44,16
B,308.31,43.13,306.50,16
B,309.75,51.69,316.47,16
B,307.60,53.75,316.40,16
B,310.21,48.29,313.48,15
B,307.99,48.29,311.22,15
B,307.60,46.80,309.35,15
B,315.00,42.48,312.48,15
B,313.48,36.87,305.43,15
B,312.97,32.70,300.88,16
B,311.22,36.87,303.31,15
B,312.97,31.84,300.05,15
B,314.13,33.42,302.62,16
B,314.40,34.79,304.23,16
B,313.53,34.79,303.42,16
B,314.13,29.10,298.37,16
B,313.53,30.52,299.25,16
B,312.05,47.95,315.00,16
B,308.66,41.38,305.17,15
B,310.46,43.31,308.80,16
B,312.05,35.66,302.91,16
B,310.46,28.89,295.20,15
B,307.05,31.94,295.20,15
B,307.76,30.21,294.27,15
B,306.59,46.92,308.44,16
B,302.70,44.05,301.84,15
B,303.42,34.88,294.70,16
B,305.99,30.72,293.34,16
B,305.43,34.82,296.33,16
B,301.31,43.51,300.00,15
B,301.31,40.84,297.73,16
B,308.66,37.87,301.89,16
B,314.67,23.59,293.36,16
B,315.00,17.53,287.53,16
B,317.04,26.57,298.23,16
B,317.20,23.96,295.64,16
B,311.22,38.05,304.44,16
B,309.35,42.06,306.50,15
B,305.22,40.27,300.88,16
B,305.22,36.87,297.90,16
B,312.48,26.30,294.35,16
B,319.95,17.67,290.75,16
B,322.41,18.02,292.91,16
B,322.32,23.70,299.61,16
B,318.07,30.65,303.42,16
B,314.13,34.23,303.42,15
B,310.03,38.16,303.42,16
B,311.89,30.38,297.73,16
B,316.47,16.70,287.53,16
B,318.59,26.98,300.00,16
B,321.05,26.95,302.16,15
B,319.72,29.22,303.42,16
B,323.81,39.67,318.58,16
B,323.20,34.33,312.40,16
B,326.00,37.59,318.77,16
B,322.98,33.06,310.80,16
B,319.85,27.94,302.16,16
B,310.60,35.42,301.36,16
B,309.35,36.65,301.38,16
B,304.08,40.53,300.05,16
B,306.87,40.53,302.67,16
B,301.38,42.55,299.25,16
B,300.88,37.02,294.27,16
B,304.44,41.63,301.36,16
B,312.48,38.42,305.99,16
B,311.99,38.66,305.75,16
B,311.22,34.82,301.36,16
B,314.13,33.42,302.62,16
B,315.00,33.42,303.42,16
B,312.05,33.55,300.88,16
B,309.47,37.30,302.11,16
B,308.80,35.74,300.05,16
B,307.99,35.74,299.33,16
B,309.47,32.74,297.90,16
B,311.89,32.77,300.00,16
B,309.64,40.38,305.17,16
B,312.73,35.43,303.31,16
B,315.83,36.96,307.76,16
B,315.00,35.96,305.96,16
B,317.27,34.44,306.59,16
B,321.34,38.66,315.00,16
B,321.16,33.13,309.03,16
B,318.49,34.96,308.31,16
B,317.16,35.69,307.76,16
B,317.86,38.66,311.48,16
B,313.53,40.80,309.35,16
B,312.97,33.97,302.11,16
B,313.48,36.87,305.43,16
B,312.61,36.87,304.61,16
B,306.96,34.35,297.22,15
B,302.57,38.05,296.57,16
B,305.17,37.12,298.07,16
B,309.47,38.16,302.91,16
B,310.21,42.06,307.34,16
B,308.80,40.08,304.08,15
B,311.99,38.66,305.75,16
B,314.13,35.43,304.61,16
B,312.61,31.33,299.25,16
B,310.21,40.08,305.43,16
B,311.42,37.48,304.08,16
B,312.14,39.75,306.96,16
B,315.87,31.38,302.16,16
B,312.05,32.67,300.05,15
B,310.03,38.16,303.42,16
B,311.42,40.55,307.05,16
B,312.14,39.75,306.96,16
B,313.53,37.92,306.50,16
B,310.03,42.51,307.60,16
B,309.47,39.40,304.08,16
B,312.86,40.55,308.44,16
B,311.99,42.34,309.35,16
B,312.97,37.92,305.96,16
B,311.99,37.48,304.61,16
B,312.86,40.55,308.44,16
B,313.53,37.92,306.50,16
B,312.97,37.16,305.22,16
B,311.02,38.42,304.61,15
B,308.80,43.93,307.76,16
B,308.44,43.86,307.34,15
B,306.96,41.13,303.31,16
B,307.99,38.83,302.15,16
B,310.03,35.99,301.38,16
B,308.66,35.08,299.33,16
B,310.89,37.30,303.42,16
B,309.47,39.40,304.08,15
B,310.46,34.14,300.05,16
B,307.21,38.83,301.43,16
B,312.27,32.62,300.19,15
B,315.00,30.15,300.15,16
B,316.64,33.69,305.22,15
B,314.17,34.08,303.31,16
B,312.97,33.97,302.11,16
B,312.61,34.82,302.62,16
B,311.42,35.42,302.11,16
B,311.99,33.25,300.54,16
B,310.21,34.33,300.00,16
B,309.16,39.01,303.42,16
B,310.89,39.40,305.43,16
B,310.89,35.99,302.16,15
B,308.66,35.99,300.15,16
B,310.89,35.99,302.16,16
B,310.21,35.74,301.31,15
B,308.80,38.83,302.91,16
B,309.47,37.30,302.11,15
B,310.03,38.16,303.42,16
B,309.47,37.30,302.11,16
B,312.05,35.66,302.91,16
B,312.61,33.55,301.38,16
B,310.03,35.08,300.54,15
B,309.35,40.08,304.61,16
B,308.80,36.65,300.88,15
B,311.89,38.42,305.43,16
B,307.60,38.39,301.38,15
B,309.35,36.65,301.38,15
B,308.31,36.75,300.54,15
B,308.44,38.39,302.16,15
B,310.21,35.74,301.31,15
B,310.65,42.35,308.05,16
B,306.50,40.86,302.62,15
B,305.75,37.87,299.25,15
B,304.61,41.48,301.38,15
B,302.91,44.12,302.11,15
B,302.11,40.16,297.90,16
B,305.96,38.57,300.05,15
B,308.80,37.97,302.11,15
B,308.31,35.33,299.25,15
B,306.50,38.57,300.54,15
B,305.75,37.87,299.25,16
B,307.76,35.33,298.77,15
B,307.76,37.67,300.88,16
B,305.96,39.50,300.88,15
B,307.34,40.86,303.42,16
B,307.60,38.39,301.38,16
B,309.35,35.74,300.54,15
B,309.16,36.75,301.31,16
B,308.31,37.67,301.38,15
B,308.44,38.39,302.16,16
B,307.76,35.33,298.77,15
B,310.21,37.97,303.42,15
B,308.44,38.39,302.16,15
B,305.17,37.12,298.07,15
B,305.96,37.12,298.77,16
B,307.05,36.03,298.77,16
B,306.59,39.33,301.31,15
B,307.05,37.46,300.05,15
B,308.31,35.33,299.25,15
B,306.50,37.12,299.25,16
B,307.92,37.12,300.52,15
B,308.31,42.35,305.75,15
B,301.38,37.02,294.70,16
B,305.22,39.33,300.05,16
B,307.60,37.46,300.54,16
B,307.05,25.06,289.44,16
B,310.21,35.74,301.31,16
B,307.76,30.21,294.27,16
B,306.25,37.46,299.33,16
B,309.16,34.35,299.10,15
B,306.50,34.57,297.02,15
B,307.60,36.03,299.25,16
B,307.60,33.52,297.02,15
B,310.80,34.33,300.52,15
B,308.31,34.35,298.37,15
B,309.35,29.29,294.70,16
B,306.50,34.57,297.02,15
B,312.48,32.77,300.52,15
B,313.53,31.84,300.54,15
B,306.59,36.87,299.10,15
B,310.89,33.69,300.00,15
B,310.03,35.08,300.54,15
B,307.05,37.46,300.05,15
B,309.35,33.37,298.37,15
B,304.61,38.05,298.37,15
B,304.44,37.87,298.07,15
B,307.05,37.46,300.05,15
B,307.60,36.03,299.25,15
B,305.96,34.57,296.57,16
B,305.22,33.69,295.20,16
B,305.96,34.57,296.57,15
B,305.17,37.12,298.07,16
B,305.75,36.87,298.37,16
B,305.43,38.05,299.10,15
B,305.43,39.06,300.00,15
B,305.22,37.87,298.77,15
B,303.42,36.03,295.64,15
B,302.91,33.08,292.86,16
B,304.08,33.69,294.27,16
B,304.44,35.31,295.91,15
B,306.50,43.00,304.61,15
B,307.76,39.88,302.91,15
B,307.05,41.86,304.08,15
B,306.96,39.01,301.36,16
B,316.47,35.75,307.16,16
B,312.61,22.44,290.81,16
B,315.00,31.84,301.84,16
B,310.21,37.97,303.42,16
B,307.34,36.12,299.10,16
B,304.44,39.33,299.33,16
B,304.44,35.31,295.91,15
B,308.44,35.04,299.10,16
B,306.50,41.73,303.42,16
B,306.25,39.73,301.36,16
B,307.99,33.37,297.22,16
B,308.85,35.04,299.46,16
B,309.47,32.74,297.90,15
B,309.35,35.74,300.54,16
B,308.80,36.65,300.88,16
B,310.03,35.08,300.54,16
B,311.02,34.14,300.54,16
B,311.89,38.42,305.43,16
B,309.35,33.37,298.37,16
B,308.31,34.35,298.37,16
B,310.21,34.33,300.00,16
B,306.50,38.57,300.54,16
B,300.05,45.00,300.05,16
B,301.84,48.21,304.79,15
B,301.38,47.25,303.42,16
B,302.16,49.73,306.59,16
B,307.16,43.78,305.99,16
B,305.43,48.14,308.44,16
B,302.91,49.40,307.05,15
B,304.08,45.00,304.08,16
B,304.61,46.22,305.75,16
B,302.91,47.49,305.22,16
B,303.42,46.27,304.61,16
B,301.36,50.27,306.25,16
B,302.91,48.27,305.96,16
B,304.44,45.78,305.17,15
B,306.50,45.00,306.50,15
B,304.08,46.22,305.22,16
B,303.42,48.27,306.50,15
B,304.61,47.00,306.50,16
B,303.42,49.14,307.34,16
B,303.42,49.40,307.60,16
B,303.42,48.27,306.50,15
B,304.23,48.27,307.34,16
B,304.08,46.22,305.22,15
B,304.08,45.00,304.08,15
B,304.61,45.00,304.61,15
B,302.15,47.49,304.44,16
B,304.08,46.22,305.22,15
B,304.08,45.00,304.08,16
B,302.91,47.49,305.22,16
B,304.08,46.22,305.22,16
B,305.43,46.22,306.59,16
B,304.08,46.22,305.22,16
B,304.61,47.00,306.50,16
B,302.91,46.27,304.08,15
B,306.50,44.22,305.75,16
B,305.22,45.78,305.96,16
B,305.43,48.14,308.44,16
B,304.08,46.22,305.22,15
B,305.99,48.14,309.03,16
B,304.61,46.22,305.75,15
B,304.08,47.00,305.96,15
B,306.25,45.00,306.25,16
B,303.42,47.49,305.75,16
B,300.54,53.25,308.31,16
B,305.75,47.65,308.31,16
B,309.47,43.24,307.76,16
B,305.96,41.73,302.91,16
B,302.91,46.27,304.08,16
B,305.96,46.14,307.05,16
B,307.76,44.27,307.05,16
B,307.60,45.73,308.31,16
B,302.16,51.61,308.44,16
B,303.42,50.27,308.44,16
B,312.05,39.93,307.05,16
B,308.80,43.20,307.05,16
B,305.43,48.87,309.16,16
B,308.44,45.00,308.44,16
B,308.80,45.00,308.80,16
B,307.05,45.73,307.76,16
B,305.96,46.14,307.05,15
B,307.34,46.87,309.16,16
B,305.75,45.78,306.50,16
B,305.22,45.78,305.96,16
B,304.61,47.00,306.50,15
B,306.50,46.14,307.60,16
B,306.50,45.00,306.50,16
B,305.43,47.00,307.34,16
B,307.05,45.00,307.05,16
B,305.22,46.92,307.05,15
B,305.75,46.92,307.60,16
B,305.22,46.92,307.05,16
B,306.50,45.00,306.50,16
B,305.75,45.00,305.75,16
B,305.75,46.92,307.60,16
B,306.50,46.14,307.60,16
B,305.75,45.78,306.50,16
B,306.50,46.14,307.60,16
B,305.22,45.00,305.22,16
B,304.23,51.17,310.21,16
B,304.61,48.87,308.31,16
B,308.31,44.27,307.60,16
B,305.96,45.00,305.96,15
B,304.61,48.14,307.60,16
B,305.22,48.72,308.80,16
B,305.75,47.65,308.31,16
B,306.50,45.00,306.50,16
B,305.75,45.00,305.75,16
B,304.61,48.14,307.60,15
B,304.08,47.00,305.96,16
B,305.75,45.78,306.50,16
B,306.59,46.92,308.44,16
B,305.75,45.78,306.50,16
B,304.61,47.00,306.50,16
B,306.59,45.78,307.34,16
B,305.75,46.92,307.60,15
B,305.22,46.92,307.05,16
B,304.61,48.14,307.60,15
B,305.22,45.78,305.96,16
B,305.22,46.92,307.05,15
B,305.75,45.78,306.50,16
B,305.75,45.00,305.75,16
B,305.22,45.78,305.96,16
B,304.61,47.00,306.50,16
B,305.96,45.00,305.96,16
B,305.75,45.00,305.75,16
B,304.61,48.14,307.60,16
B,305.96,45.00,305.96,16
B,305.22,45.78,305.96,16
B,304.61,48.87,308.31,16
B,305.75,46.92,307.60,16
B,303.42,50.12,308.31,16
B,305.75,46.92,307.60,16
B,305.96,46.14,307.05,15
B,305.75,45.00,305.75,16
B,305.22,46.92,307.05,16
B,305.75,46.92,307.60,16
B,306.50,46.14,307.60,15
B,306.59,47.65,309.16,16
B,304.61,49.92,309.35,16
B,305.22,46.92,307.05,16
B,305.22,46.92,307.05,15
B,305.75,46.92,307.60,16
B,302.91,49.40,307.05,15
B,305.96,46.14,307.05,16
B,304.61,48.14,307.60,15
B,302.62,49.14,306.50,16
B,307.34,44.22,306.59,16
B,309.35,45.00,309.35,16
B,307.60,49.45,311.99,16
B,309.47,45.00,309.47,16
B,305.22,49.40,309.47,15
B,307.34,47.94,310.21,16
B,304.61,54.01,313.53,16
B,304.61,55.39,315.00,16
B,299.10,63.85,318.59,16
B,296.81,63.19,315.00,16
B,295.37,62.93,312.86,16
B,292.91,63.98,310.89,16
B,299.61,58.17,312.48,16
B,301.31,60.67,317.27,15
B,301.33,57.23,313.40,16
B,305.22,50.39,310.46,16
B,306.50,52.66,314.13,16
B,306.59,52.84,314.40,16
B,305.75,51.34,311.99,15
B,306.50,50.57,311.99,16
B,308.31,50.25,313.53,15
B,308.80,46.69,310.46,15
B,311.02,45.97,311.99,16
B,311.42,43.03,309.47,16
B,311.02,42.24,308.31,16
B,310.21,47.66,312.86,16
B,307.76,47.76,310.46,16
B,310.03,45.00,310.03,16
B,311.02,43.99,310.03,15
B,312.05,44.37,311.42,16
B,310.46,41.51,307.05,16
B,308.44,45.73,309.16,16
B,306.59,48.72,310.21,16
B,305.75,50.39,311.02,16
B,309.16,46.07,310.21,15
B,310.03,45.00,310.03,16
B,311.89,47.52,314.40,16
B,308.31,53.04,316.40,15
B,308.44,49.45,312.86,16
B,303.42,53.75,311.99,16
B,306.50,51.19,312.61,16
B,306.50,49.62,311.02,15
B,307.60,47.49,310.03,16
B,307.99,43.93,306.96,15
B,309.47,44.31,308.80,16
B,310.89,40.60,306.59,15
B,308.31,50.25,313.53,15
B,306.96,34.35,297.22,15
B,307.05,40.60,302.91,15
B,308.31,42.35,305.75,16
B,309.35,43.20,307.60,15
B,309.35,40.08,304.61,15
B,305.99,48.14,309.03,16
B,305.43,46.22,306.59,16
B,306.50,41.73,303.42,16
B,310.03,39.40,304.61,16
B,308.80,41.28,305.22,16
B,306.50,43.00,304.61,16
B,308.31,41.13,304.61,15
B,310.46,39.61,305.22,16
B,308.31,41.13,304.61,16
B,308.80,37.97,302.11,16
B,307.60,41.86,304.61,16
B,310.89,45.00,310.89,15
B,309.03,55.73,319.95,16
B,306.50,52.08,313.53,16
B,305.75,48.72,309.35,16
B,304.23,53.75,312.86,16
B,301.31,59.46,315.87,16
B,302.70,58.62,316.47,16
B,303.42,54.34,312.61,15
B,303.42,54.58,312.86,16
B,302.62,56.03,313.53,16
B,302.16,57.30,314.40,16
B,302.62,56.03,313.53,16
B,301.38,54.96,311.02,16
B,304.99,43.86,303.93,16
B,299.10,60.39,314.40,16
B,297.73,63.43,316.44,16
B,302.16,57.30,314.40,16
B,307.16,54.25,316.47,16
B,306.87,48.87,310.65,16
B,305.75,45.00,305.75,16
B,302.70,56.45,314.08,16
B,307.92,48.62,311.48,15
B,307.60,48.49,311.02,16
B,307.76,47.76,310.46,16
B,309.47,47.60,312.05,16
B,307.05,49.45,311.42,16
B,306.50,46.87,308.31,16
B,310.03,41.38,306.50,16
B,307.60,45.73,308.31,16
B,309.35,41.28,305.75,16
B,303.42,59.35,318.07,15
B,311.02,47.52,313.53,15
B,308.80,45.00,308.80,16
B,310.21,40.08,305.43,16
B,307.76,44.27,307.05,15
B,305.75,52.84,313.53,16
B,305.43,55.39,315.87,16
B,308.81,52.66,316.52,16
B,337.26,25.91,319.21,16
B,312.14,41.48,308.66,15
B,310.03,50.53,315.57,16
B,308.31,51.69,315.00,16
B,307.60,51.56,314.13,15
B,304.79,55.77,315.60,15
B,310.21,49.79,315.00,16
B,310.21,43.93,309.16,16
B,308.44,51.56,315.00,16
B,310.21,55.65,321.05,15
B,309.35,49.79,314.13,16
B,310.03,47.60,312.61,16
B,311.89,45.00,311.89,15
B,315.00,38.31,308.31,16
B,316.44,40.46,311.89,15
B,317.20,37.87,310.03,15
B,317.27,38.66,310.89,15
B,312.61,44.37,311.99,16
B,314.40,44.08,313.48,16
B,314.13,40.89,310.03,16
B,311.42,44.03,310.46,15
B,309.47,46.97,311.42,15
B,311.02,45.97,311.99,16
B,311.99,45.00,311.99,15
B,311.99,43.03,310.03,16
B,311.42,43.03,309.47,16
B,311.42,43.03,309.47,16
B,311.99,44.03,311.02,16
B,312.05,42.40,309.47,15
B,311.02,43.99,310.03,15
B,312.61,43.40,311.02,16
B,311.02,43.99,310.03,15
B,311.02,43.31,309.35,16
B,311.99,44.03,311.02,16
B,311.02,43.99,310.03,16
B,311.99,42.34,309.35,15
B,311.02,45.00,311.02,16
B,311.42,42.34,308.80,15
B,311.02,43.99,310.03,15
B,311.99,44.03,311.02,15
B,311.99,44.03,311.02,16
B,312.86,44.03,311.89,16
B,312.48,47.52,315.00,16
B,313.53,40.80,309.35,16
B,313.53,45.60,314.13,16
B,311.02,45.97,311.99,15
B,314.08,43.40,312.48,16
B,314.40,45.00,314.40,15
B,313.53,46.47,315.00,16
B,309.35,45.00,309.35,15
B,312.61,41.71,309.35,15
B,315.00,44.13,314.13,16
B,312.86,42.34,310.21,16
B,308.80,49.20,312.97,15
B,312.05,46.52,313.56,16
B,311.89,47.52,314.40,16
B,310.03,44.31,309.35,16
B,311.02,45.97,311.99,16
B,314.13,44.40,313.53,16
B,312.61,44.37,311.99,16
B,312.61,42.40,310.03,15
B,312.05,43.40,310.46,16
B,313.53,43.45,311.99,16
B,315.00,41.89,311.89,16
B,314.13,41.89,311.02,16
B,313.48,45.00,313.48,16
B,307.21,45.69,307.88,16
B,309.35,49.20,313.53,16
B,305.17,46.87,306.96,15
B,305.43,49.92,310.21,15
B,304.23,44.12,303.42,15
B,305.43,48.87,309.16,15
B,305.99,51.58,312.48,16
B,309.03,45.73,309.75,15
B,311.71,46.69,313.40,16
B,310.03,44.31,309.35,15
B,308.31,46.76,310.03,15
B,307.76,48.72,311.42,16
B,307.76,44.27,307.05,15
B,309.35,43.93,308.31,15
B,308.31,46.07,309.35,15
B,308.31,45.00,308.31,15
B,307.05,45.00,307.05,15
B,305.96,46.87,307.76,15
B,307.34,46.87,309.16,15
B,308.31,41.13,304.61,16
B,310.21,48.29,313.48,16
B,310.89,46.01,311.89,16
B,314.08,44.37,313.45,16
B,311.99,47.14,314.13,16
B,311.89,42.24,309.16,16
B,313.48,42.40,310.89,16
B,311.02,42.24,308.31,15
B,305.22,47.65,307.76,15
B,300.88,51.61,307.05,15
B,299.25,52.88,306.50,16
B,297.22,54.96,306.25,15
B,301.38,53.35,309.35,16
B,298.07,52.88,305.17,15
B,304.08,47.00,305.96,16
B,304.61,48.14,307.60,15
B,304.61,49.92,309.35,15
B,304.08,49.92,308.80,15
B,306.50,46.87,308.31,16
B,306.50,47.94,309.35,15
B,305.22,47.65,307.76,16
B,305.96,47.94,308.80,15
B,305.22,46.92,307.05,16
B,305.75,47.65,308.31,16
B,306.50,47.94,309.35,15
B,305.96,46.87,307.76,16
B,306.50,47.94,309.35,16
B,304.44,49.40,308.66,16
B,305.96,47.94,308.80,16
B,307.76,45.00,307.76,16
B,306.50,47.94,309.35,16
B,306.50,47.94,309.35,16
B,307.05,47.49,309.47,16
B,307.60,48.49,311.02,16
B,305.96,47.94,308.80,16
B,308.80,48.29,312.05,16
B,308.31,47.76,311.02,15
B,303.42,55.77,314.13,16
B,310.03,47.60,312.61,16
B,310.89,45.00,310.89,16
B,309.16,51.69,315.87,15
B,305.43,55.92,316.44,16
B,303.97,58.64,317.86,16
B,302.16,59.12,316.44,16
B,302.70,57.84,315.60,15
B,303.42,56.58,315.00,16
B,305.43,54.57,315.00,15
B,305.43,55.92,316.44,15
B,306.50,53.50,315.00,16
B,307.16,57.50,319.95,16
B,308.81,58.97,323.20,16
B,308.31,50.84,314.13,16
B,310.89,47.60,313.48,16
B,311.02,51.66,317.73,16
B,310.89,50.53,316.44,16
B,305.75,53.41,314.13,15
B,301.31,57.33,313.48,16
B,302.16,54.96,311.89,15
B,309.16,48.72,312.86,16
B,310.21,48.29,313.48,15
B,309.03,50.97,315.00,16
B,306.50,51.19,312.61,16
B,305.75,51.34,311.99,16
B,305.22,51.34,311.42,15
B,308.31,46.76,310.03,16
B,311.99,46.55,313.53,16
B,313.40,50.36,318.78,16
B,307.76,50.84,313.56,15
B,305.99,53.13,314.08,16
B,307.92,52.66,315.60,16
B,309.16,50.25,314.40,16
B,311.02,50.36,316.40,15
B,311.89,47.52,314.40,16
B,314.37,51.46,320.85,16
B,309.47,46.97,311.42,16
B,306.96,46.07,307.99,16
B,312.61,41.71,309.35,16
B,314.40,42.48,311.89,16
B,315.60,41.89,312.48,16
B,315.00,40.89,310.89,15
B,312.97,41.48,309.47,16
B,309.81,43.03,307.88,16
B,311.99,42.34,309.35,16
B,313.53,40.80,309.35,16
B,314.40,41.48,310.89,16
B,315.00,38.44,308.44,16
B,314.43,40.03,309.47,16
B,317.27,34.44,306.59,16
B,316.44,41.42,312.86,16
B,313.56,40.89,309.47,15
B,314.43,41.99,311.42,16
B,315.00,41.42,311.42,15
B,315.00,41.99,311.99,15
B,315.87,44.13,315.00,16
B,315.60,45.00,315.60,16
B,314.43,46.40,315.83,16
B,320.83,42.80,318.65,16
B,322.52,42.51,320.09,16
B,320.44,40.15,315.60,16
B,319.18,42.27,316.47,16
B,319.36,40.64,315.00,16
B,321.74,36.19,312.86,16
B,328.64,39.36,323.39,16
B,325.49,46.74,327.09,17
B,327.02,43.20,325.35,16
B,327.62,47.24,329.61,16
B,326.79,55.82,336.04,16
B,324.16,65.22,341.57,16
B,313.83,64.21,333.28,16
B,310.48,68.68,335.42,16
B,304.02,69.70,331.28,16
B,302.52,70.50,330.95,16
B,301.61,72.14,332.37,16
B,300.04,71.20,329.52,16
B,303.05,69.04,329.52,16
B,300.09,68.73,326.11,16
B,300.04,72.69,331.68,16
B,304.22,72.53,335.16,16
B,304.01,68.34,329.52,16
B,303.55,63.05,322.52,16
B,307.83,66.11,330.30,16
B,311.19,62.19,328.92,16
B,310.21,54.03,319.36,16
B,311.48,52.63,319.18,16
B,314.40,47.86,317.27,16
B,314.40,47.86,317.27,16
B,310.89,50.53,316.44,16
B,313.48,47.95,316.44,16
B,314.13,44.40,313.53,16
B,314.40,47.86,317.27,16
B,312.61,41.71,309.35,15
B,311.22,39.93,306.25,16
B,312.97,41.48,309.47,16
B,311.99,43.03,310.03,16
B,311.02,39.61,305.75,16
B,310.46,39.61,305.22,16
B,307.21,41.28,303.69,15
B,306.18,39.01,300.65,16
B,310.46,34.14,300.05,16
B,311.99,39.43,306.50,16
B,311.02,37.18,303.42,16
B,311.89,48.11,315.00,16
B,310.89,44.31,310.21,16
B,308.31,44.27,307.60,15
B,304.44,50.39,309.64,16
B,305.22,45.00,305.22,16
B,308.80,38.83,302.91,15
B,313.53,40.80,309.35,16
B,314.43,36.50,305.96,16
B,314.13,40.21,309.35,15
B,312.86,46.55,314.40,16
B,310.46,45.00,310.46,16
B,307.76,47.76,310.46,16
B,308.31,49.35,312.61,16
B,307.76,44.27,307.05,16
B,310.46,40.38,305.96,15
B,316.40,30.15,301.38,16
B,318.07,42.80,315.87,16
B,316.44,43.56,315.00,16
B,314.40,43.45,312.86,16
B,310.46,45.00,310.46,16
B,311.89,45.00,311.89,16
B,307.99,42.06,305.17,16
B,311.42,38.66,305.22,16
B,316.47,41.99,313.45,16
B,313.48,44.37,312.86,16
B,308.66,46.97,310.60,16
B,308.80,45.00,308.80,16
B,307.59,43.99,306.63,16
B,310.60,41.28,306.96,16
B,315.00,43.45,313.45,16
B,317.04,39.47,311.48,16
B,320.71,36.70,312.34,16
B,317.86,41.22,314.08,16
B,312.14,37.16,304.44,16
B,307.21,43.93,306.18,16
B,313.56,36.59,305.22,16
B,313.56,35.43,304.08,16
B,315.83,29.33,300.05,16
B,322.06,37.94,315.00,16
B,323.29,42.99,321.34,16
B,317.04,40.46,312.48,16
B,313.53,37.92,306.50,16
B,309.93,47.49,312.40,16
B,303.42,41.79,300.54,16
B,298.37,47.53,300.54,15
B,299.45,46.74,300.96,15
B,288.23,65.34,305.67,15
B,281.89,68.59,298.23,15
B,286.70,66.50,304.61,15
B,284.74,73.97,312.48,15
B,292.15,60.71,305.97,16
B,306.03,59.35,320.83,16
B,316.40,53.85,325.18,16
B,314.08,53.86,322.98,16
B,319.18,42.84,317.04,16
B,316.44,47.16,318.59,16
B,311.99,48.01,315.00,16
B,312.40,58.30,325.92,16
B,308.66,57.95,321.95,16
B,304.23,59.71,319.36,16
B,303.42,62.51,321.74,16
B,300.65,61.53,317.53,16
B,314.64,58.91,328.59,16
B,316.47,37.60,309.03,16
B,319.95,38.54,313.45,16
B,317.39,44.13,316.52,16
B,305.17,46.87,306.96,15
B,300.88,50.50,305.96,15
B,302.62,52.03,309.35,15
B,300.54,53.25,308.31,16
B,303.25,60.67,319.40,15
B,302.67,57.33,315.00,16
B,307.34,52.08,314.40,16
B,310.89,50.53,316.44,16
B,310.03,48.52,313.53,16
B,307.60,47.49,310.03,16
B,307.16,46.92,309.03,16
B,301.38,53.35,309.35,15
B,301.31,49.47,305.43,15
B,297.02,55.43,306.50,16
B,297.73,61.77,314.40,15
B,301.84,58.69,315.60,16
B,303.97,55.18,314.08,15
B,307.34,53.50,315.87,16
B,306.59,55.56,317.27,16
B,309.75,50.25,315.00,16
B,312.40,48.52,315.92,16
B,307.92,50.57,313.45,15
B,301.36,49.14,305.17,16
B,297.90,55.65,307.76,15
B,293.96,59.66,307.21,15
B,299.25,59.48,313.53,16
B,309.07,56.69,321.01,16
B,310.65,55.51,321.34,16
B,311.48,50.53,317.04,16
B,308.31,53.04,316.40,16
B,310.80,53.30,319.18,16
B,305.96,47.94,308.80,16
B,301.36,53.66,309.64,15
B,296.57,57.15,307.76,15
B,297.02,59.62,311.02,16
B,302.16,53.35,310.21,16
B,300.15,51.61,306.25,15
B,299.25,57.23,311.02,16
B,299.10,59.59,313.48,16
B,301.84,58.69,315.60,16
B,303.42,56.03,314.40,15
B,302.16,62.06,319.85,16
B,304.23,57.09,316.44,16
B,305.43,54.57,315.00,15
B,303.42,56.58,315.00,16
B,300.00,59.48,314.40,15
B,296.33,61.93,312.86,16
B,299.25,59.48,313.53,16
